datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
4/18/12 21:00,2,0,1,2,17.22,21.21,82,6.0032,24,165,189
4/18/12 22:00,2,0,1,2,17.22,21.21,77,6.0032,9,153,162
4/18/12 23:00,2,0,1,2,17.22,21.21,77,0,14,56,70
4/19/12 0:00,2,0,1,3,17.22,21.21,77,0,5,20,25
4/19/12 1:00,2,0,1,3,17.22,21.21,77,7.0015,2,11,13
4/19/12 2:00,2,0,1,2,17.22,21.21,77,0,2,4,6
4/19/12 3:00,2,0,1,2,17.22,21.21,77,0,1,3,4
4/19/12 4:00,2,0,1,2,17.22,21.21,71,0,0,4,4
4/19/12 5:00,2,0,1,1,16.4,20.455,82,0,0,30,30
4/19/12 6:00,2,0,1,2,16.4,20.455,82,7.0015,4,116,120
4/19/12 7:00,2,0,1,2,16.4,20.455,82,8.9981,15,391,406
4/19/12 8:00,2,0,1,2,17.22,21.21,82,7.0015,26,651,677
4/19/12 9:00,2,0,1,2,18.86,22.725,72,0,31,270,301
4/19/12 10:00,2,0,1,1,19.68,23.485,63,6.0032,46,143,189
4/19/12 11:00,2,0,1,1,21.32,25,48,0,46,183,229
4/19/12 12:00,2,0,1,1,22.14,25.76,49,0,51,213,264
4/19/12 13:00,2,0,1,1,22.96,26.515,46,0,52,186,238
4/19/12 14:00,2,0,1,1,23.78,27.275,43,0,54,183,237
4/19/12 15:00,2,0,1,1,24.6,31.06,43,0,66,196,262
4/19/12 16:00,2,0,1,1,25.42,31.06,41,7.0015,63,324,387
4/19/12 17:00,2,0,1,1,24.6,31.06,43,6.0032,85,663,748
4/19/12 18:00,2,0,1,1,24.6,31.06,43,6.0032,99,677,776
4/19/12 19:00,2,0,1,1,23.78,27.275,46,8.9981,70,516,586
4/19/12 20:00,2,0,1,1,22.96,26.515,49,15.0013,52,352,404
4/19/12 21:00,2,0,1,1,21.32,25,55,7.0015,27,240,267
4/19/12 22:00,2,0,1,1,21.32,25,59,12.998,29,219,248
4/19/12 23:00,2,0,1,1,20.5,24.24,63,7.0015,20,124,144
5/18/12 0:00,2,0,1,1,21.32,25,59,7.0015,13,57,70
5/18/12 1:00,2,0,1,1,20.5,24.24,59,6.0032,16,33,49
5/18/12 2:00,2,0,1,1,19.68,23.485,67,8.9981,12,9,21
5/18/12 3:00,2,0,1,1,18.86,22.725,72,6.0032,6,8,14
5/18/12 4:00,2,0,1,1,18.86,22.725,77,11.0014,0,11,11
5/18/12 5:00,2,0,1,1,18.86,22.725,77,7.0015,1,33,34
5/18/12 6:00,2,0,1,1,18.04,21.97,77,8.9981,14,168,182
5/18/12 7:00,2,0,1,1,18.86,22.725,82,7.0015,40,475,515
5/18/12 8:00,2,0,1,1,21.32,25,59,8.9981,49,696,745
5/18/12 9:00,2,0,1,1,22.96,26.515,56,7.0015,57,304,361
5/18/12 10:00,2,0,1,1,24.6,31.06,46,8.9981,74,181,255
5/18/12 11:00,2,0,1,1,25.42,31.06,43,0,109,225,334
5/18/12 12:00,2,0,1,1,25.42,31.06,41,12.998,108,252,360
5/18/12 13:00,2,0,1,1,26.24,31.06,36,11.0014,98,297,395
5/18/12 14:00,2,0,1,1,27.06,31.06,34,8.9981,108,242,350
5/18/12 15:00,2,0,1,1,27.06,31.06,36,12.998,131,260,391
5/18/12 16:00,2,0,1,1,27.06,31.06,34,16.9979,151,417,568
5/18/12 17:00,2,0,1,1,27.06,31.06,34,8.9981,124,688,812
5/18/12 18:00,2,0,1,1,26.24,31.06,38,15.0013,99,570,669
5/18/12 19:00,2,0,1,1,25.42,31.06,41,12.998,91,392,483
5/18/12 20:00,2,0,1,1,25.42,31.06,41,11.0014,73,264,337
5/18/12 21:00,2,0,1,1,24.6,31.06,40,0,49,209,258
5/18/12 22:00,2,0,1,1,22.96,26.515,52,22.0028,57,194,251
5/18/12 23:00,2,0,1,1,21.32,25,55,0,41,133,174
5/19/12 0:00,2,0,0,1,21.32,25,48,7.0015,30,118,148
5/19/12 1:00,2,0,0,1,20.5,24.24,48,0,20,84,104
5/19/12 2:00,2,0,0,1,20.5,24.24,51,7.0015,13,56,69
5/19/12 3:00,2,0,0,1,20.5,24.24,48,7.0015,10,23,33
5/19/12 4:00,2,0,0,1,19.68,23.485,59,6.0032,6,8,14
5/19/12 5:00,2,0,0,1,18.86,22.725,67,0,1,11,12
5/19/12 6:00,2,0,0,1,18.04,21.97,72,6.0032,12,38,50
5/19/12 7:00,2,0,0,1,18.86,22.725,67,7.0015,28,67,95
5/19/12 8:00,2,0,0,1,21.32,25,52,11.0014,33,162,195
5/19/12 9:00,2,0,0,1,22.96,26.515,43,11.0014,79,213,292
5/19/12 10:00,2,0,0,1,22.96,26.515,43,0,177,275,452
5/19/12 11:00,2,0,0,1,25.42,31.06,38,6.0032,235,351,586
5/19/12 12:00,2,0,0,1,27.06,31.06,36,0,276,366,642
5/19/12 13:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704
5/19/12 14:00,2,0,0,1,29.52,32.575,30,6.0032,361,369,730
5/19/12 15:00,2,0,0,1,29.52,32.575,30,7.0015,356,316,672
5/19/12 16:00,2,0,0,1,30.34,32.575,30,7.0015,331,311,642
5/19/12 17:00,2,0,0,1,30.34,32.575,30,6.0032,279,347,626
5/19/12 18:00,2,0,0,1,30.34,32.575,33,6.0032,254,391,645
5/19/12 19:00,2,0,0,1,28.7,31.82,39,8.9981,203,229,432
5/19/12 20:00,2,0,0,1,27.88,31.82,41,6.0032,118,197,315
5/19/12 21:00,2,0,0,1,26.24,31.06,50,0,81,178,259
5/19/12 22:00,2,0,0,1,26.24,31.06,47,0,104,234,338
5/19/12 23:00,2,0,0,1,24.6,31.06,56,11.0014,71,168,239
6/18/12 0:00,2,0,1,1,22.96,26.515,73,16.9979,12,28,40
6/18/12 1:00,2,0,1,1,22.14,25.76,77,15.0013,9,5,14
6/18/12 2:00,2,0,1,1,22.14,25.76,77,15.0013,3,6,9
6/18/12 3:00,2,0,1,2,21.32,25,83,15.0013,1,3,4
6/18/12 4:00,2,0,1,2,22.14,25.76,77,12.998,0,9,9
6/18/12 5:00,2,0,1,3,21.32,25,83,8.9981,1,22,23
6/18/12 6:00,2,0,1,3,21.32,25,88,8.9981,0,37,37
6/18/12 7:00,2,0,1,3,21.32,25,94,15.0013,10,135,145
6/18/12 8:00,2,0,1,2,22.14,25.76,83,12.998,27,447,474
6/18/12 9:00,2,0,1,2,22.14,25.76,83,15.0013,28,222,250
6/18/12 10:00,2,0,1,3,22.14,25.76,88,7.0015,13,78,91
6/18/12 11:00,2,0,1,2,22.14,25.76,88,11.0014,25,96,121
6/18/12 12:00,2,0,1,3,22.96,26.515,78,8.9981,29,139,168
6/18/12 13:00,2,0,1,2,23.78,27.275,73,8.9981,51,174,225
6/18/12 14:00,2,0,1,2,23.78,27.275,68,12.998,59,160,219
6/18/12 15:00,2,0,1,2,24.6,29.545,69,12.998,61,176,237
6/18/12 16:00,2,0,1,2,24.6,29.545,73,12.998,53,279,332
6/18/12 17:00,2,0,1,2,24.6,29.545,73,12.998,54,669,723
6/18/12 18:00,2,0,1,2,25.42,30.305,69,11.0014,47,595,642
6/18/12 19:00,2,0,1,2,25.42,29.545,73,6.0032,52,411,463
6/18/12 20:00,2,0,1,2,25.42,29.545,73,8.9981,45,317,362
6/18/12 21:00,2,0,1,2,25.42,29.545,73,7.0015,35,238,273
6/18/12 22:00,2,0,1,2,25.42,29.545,73,11.0014,21,143,164
6/18/12 23:00,2,0,1,3,24.6,28.79,78,12.998,17,57,74
6/19/12 0:00,2,0,1,2,24.6,28.79,78,11.0014,5,30,35
6/19/12 1:00,2,0,1,2,24.6,28.79,78,11.0014,1,13,14
6/19/12 2:00,2,0,1,2,24.6,28.79,78,8.9981,1,14,15
6/19/12 3:00,2,0,1,2,24.6,28.79,78,7.0015,1,7,8
6/19/12 4:00,2,0,1,2,24.6,28.79,78,8.9981,1,9,10
6/19/12 5:00,2,0,1,2,24.6,28.79,78,12.998,3,34,37
6/19/12 6:00,2,0,1,2,24.6,28.79,78,7.0015,9,152,161
6/19/12 7:00,2,0,1,2,24.6,28.79,78,8.9981,18,462,480
6/19/12 8:00,2,0,1,2,24.6,28.79,78,11.0014,40,633,673
6/19/12 9:00,2,0,1,1,26.24,30.305,73,6.0032,40,288,328
6/19/12 10:00,2,0,1,1,26.24,30.305,73,6.0032,44,136,180
6/19/12 11:00,2,0,1,1,27.06,31.06,69,8.9981,56,174,230
6/19/12 12:00,2,0,1,1,28.7,32.575,65,6.0032,70,222,292
6/19/12 13:00,2,0,1,1,30.34,34.09,58,8.9981,69,203,272
6/19/12 14:00,2,0,1,1,31.16,35.605,58,7.0015,61,166,227
6/19/12 15:00,2,0,1,1,31.98,37.12,59,11.0014,72,187,259
6/19/12 16:00,2,0,1,1,32.8,37.88,55,15.0013,48,286,334
6/19/12 17:00,2,0,1,1,32.8,37.88,55,12.998,86,725,811
6/19/12 18:00,2,0,1,1,32.8,37.88,55,11.0014,91,704,795
6/19/12 19:00,2,0,1,1,32.8,38.635,59,15.0013,82,432,514
6/19/12 20:00,2,0,1,1,32.8,37.88,55,16.9979,59,399,458
6/19/12 21:00,2,0,1,1,31.16,35.605,62,11.0014,37,239,276
6/19/12 22:00,2,0,1,1,29.52,34.85,79,6.0032,51,240,291
6/19/12 23:00,2,0,1,1,29.52,34.85,79,8.9981,23,102,125
7/18/12 0:00,3,0,1,1,31.16,36.365,66,11.0014,8,45,53
7/18/12 1:00,3,0,1,1,31.16,36.365,66,7.0015,2,14,16
7/18/12 2:00,3,0,1,1,30.34,34.85,66,8.9981,3,5,8
7/18/12 3:00,3,0,1,1,30.34,34.85,66,8.9981,2,2,4
7/18/12 4:00,3,0,1,1,29.52,34.09,70,8.9981,0,6,6
7/18/12 5:00,3,0,1,1,29.52,34.09,70,11.0014,5,41,46
7/18/12 6:00,3,0,1,1,29.52,34.09,70,11.0014,10,152,162
7/18/12 7:00,3,0,1,1,30.34,34.85,66,11.0014,23,472,495
7/18/12 8:00,3,0,1,1,31.98,37.12,62,7.0015,55,624,679
7/18/12 9:00,3,0,1,1,33.62,39.395,56,0,44,253,297
7/18/12 10:00,3,0,1,1,36.9,42.425,42,12.998,39,99,138
7/18/12 11:00,3,0,1,1,36.9,42.425,42,0,47,136,183
7/18/12 12:00,3,0,1,1,37.72,43.18,37,8.9981,36,166,202
7/18/12 13:00,3,0,1,1,38.54,42.425,33,0,49,154,203
7/18/12 14:00,3,0,1,1,38.54,43.94,38,22.0028,54,116,170
7/18/12 15:00,3,0,1,3,37.72,42.425,35,23.9994,42,152,194
7/18/12 16:00,3,0,1,1,30.34,34.85,66,16.9979,34,190,224
7/18/12 17:00,3,0,1,1,30.34,34.85,70,16.9979,35,335,370
7/18/12 18:00,3,0,1,2,31.16,35.605,62,8.9981,63,580,643
7/18/12 19:00,3,0,1,2,31.16,35.605,62,7.0015,78,438,516
7/18/12 20:00,3,0,1,1,30.34,34.09,62,6.0032,56,310,366
7/18/12 21:00,3,0,1,1,31.16,35.605,62,0,53,266,319
7/18/12 22:00,3,0,1,1,31.16,35.605,58,6.0032,42,246,288
7/18/12 23:00,3,0,1,1,31.16,35.605,58,6.0032,19,112,131
7/19/12 0:00,3,0,1,1,30.34,34.85,66,6.0032,16,50,66
7/19/12 1:00,3,0,1,1,30.34,34.85,66,6.0032,6,19,25
7/19/12 2:00,3,0,1,1,29.52,34.09,70,12.998,0,7,7
7/19/12 3:00,3,0,1,1,29.52,34.09,70,7.0015,1,4,5
7/19/12 4:00,3,0,1,1,29.52,34.09,70,7.0015,0,8,8
7/19/12 5:00,3,0,1,2,29.52,34.09,70,7.0015,5,35,40
7/19/12 6:00,3,0,1,1,29.52,34.09,66,8.9981,8,144,152
7/19/12 7:00,3,0,1,1,30.34,34.09,58,19.0012,23,450,473
7/19/12 8:00,3,0,1,1,31.16,35.605,58,16.9979,32,625,657
7/19/12 9:00,3,0,1,2,31.16,35.605,58,19.0012,36,282,318
7/19/12 10:00,3,0,1,1,31.16,35.605,58,12.998,41,157,198
7/19/12 11:00,3,0,1,1,32.8,37.88,55,7.0015,54,162,216
7/19/12 12:00,3,0,1,1,34.44,39.395,49,19.0012,59,215,274
7/19/12 13:00,3,0,1,1,34.44,38.635,47,8.9981,74,180,254
7/19/12 14:00,3,0,1,1,35.26,39.395,44,6.0032,46,151,197
7/19/12 15:00,3,0,1,1,34.44,38.635,47,6.0032,66,226,292
7/19/12 16:00,3,0,1,1,34.44,38.635,47,6.0032,70,288,358
7/19/12 17:00,3,0,1,1,35.26,39.395,41,0,93,678,771
7/19/12 18:00,3,0,1,1,35.26,39.395,41,12.998,93,684,777
7/19/12 19:00,3,0,1,1,34.44,37.88,44,16.9979,53,480,533
7/19/12 20:00,3,0,1,1,33.62,38.635,49,11.0014,65,440,505
7/19/12 21:00,3,0,1,3,27.06,29.545,89,16.9979,38,294,332
7/19/12 22:00,3,0,1,3,27.06,29.545,89,16.9979,6,62,68
7/19/12 23:00,3,0,1,3,27.06,29.545,89,15.0013,3,62,65
8/18/12 0:00,3,0,0,2,26.24,28.79,83,15.0013,6,99,105
8/18/12 1:00,3,0,0,3,25.42,27.275,94,11.0014,14,78,92
8/18/12 2:00,3,0,0,3,25.42,28.03,88,11.0014,4,39,43
8/18/12 3:00,3,0,0,1,25.42,28.03,88,12.998,7,23,30
8/18/12 4:00,3,0,0,1,25.42,29.545,73,15.0013,5,8,13
8/18/12 5:00,3,0,0,1,24.6,28.79,78,16.9979,2,7,9
8/18/12 6:00,3,0,0,1,24.6,28.03,83,15.0013,4,23,27
8/18/12 7:00,3,0,0,1,24.6,28.03,83,15.0013,12,52,64
8/18/12 8:00,3,0,0,1,26.24,30.305,69,16.9979,28,161,189
8/18/12 9:00,3,0,0,1,27.06,31.06,65,19.0012,81,211,292
8/18/12 10:00,3,0,0,1,28.7,32.575,54,11.0014,166,314,480
8/18/12 11:00,3,0,0,1,29.52,33.335,51,0,180,356,536
8/18/12 12:00,3,0,0,1,31.16,33.335,37,12.998,266,388,654
8/18/12 13:00,3,0,0,1,30.34,32.575,40,12.998,289,355,644
8/18/12 14:00,3,0,0,1,31.16,33.335,37,19.0012,242,356,598
8/18/12 15:00,3,0,0,1,31.16,33.335,37,15.0013,250,346,596
8/18/12 16:00,3,0,0,1,31.16,33.335,37,16.9979,287,354,641
8/18/12 17:00,3,0,0,1,31.16,33.335,37,15.0013,256,379,635
8/18/12 18:00,3,0,0,1,30.34,32.575,37,11.0014,225,329,554
8/18/12 19:00,3,0,0,1,28.7,31.82,45,11.0014,164,324,488
8/18/12 20:00,3,0,0,1,28.7,31.82,45,7.0015,99,242,341
8/18/12 21:00,3,0,0,1,27.06,31.06,61,0,90,248,338
8/18/12 22:00,3,0,0,1,27.06,31.06,61,0,90,171,261
8/18/12 23:00,3,0,0,1,26.24,30.305,65,6.0032,60,175,235
8/19/12 0:00,3,0,0,1,27.06,31.06,57,6.0032,44,143,187
8/19/12 1:00,3,0,0,1,26.24,30.305,65,0,29,102,131
8/19/12 2:00,3,0,0,2,25.42,30.305,69,6.0032,16,103,119
8/19/12 3:00,3,0,0,2,25.42,30.305,61,11.0014,21,34,55
8/19/12 4:00,3,0,0,2,25.42,30.305,65,11.0014,4,22,26
8/19/12 5:00,3,0,0,2,24.6,29.545,73,8.9981,3,8,11
8/19/12 6:00,3,0,0,2,25.42,30.305,69,7.0015,5,15,20
8/19/12 7:00,3,0,0,2,25.42,30.305,69,8.9981,12,29,41
8/19/12 8:00,3,0,0,2,26.24,30.305,69,7.0015,34,90,124
8/19/12 9:00,3,0,0,2,27.06,31.06,74,0,86,184,270
8/19/12 10:00,3,0,0,2,27.88,31.82,69,0,138,287,425
8/19/12 11:00,3,0,0,3,26.24,29.545,78,11.0014,83,189,272
8/19/12 12:00,3,0,0,3,26.24,30.305,73,0,112,186,298
8/19/12 13:00,3,0,0,3,26.24,28.79,83,8.9981,50,112,162
8/19/12 14:00,3,0,0,3,26.24,30.305,73,0,41,108,149
8/19/12 15:00,3,0,0,2,26.24,30.305,65,0,89,187,276
8/19/12 16:00,3,0,0,2,27.06,31.06,65,0,97,259,356
8/19/12 17:00,3,0,0,2,26.24,29.545,78,7.0015,76,267,343
8/19/12 18:00,3,0,0,2,26.24,29.545,78,7.0015,86,291,377
8/19/12 19:00,3,0,0,2,26.24,30.305,73,8.9981,72,269,341
8/19/12 20:00,3,0,0,2,26.24,30.305,73,12.998,61,213,274
8/19/12 21:00,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
8/19/12 22:00,3,0,0,2,25.42,29.545,78,11.0014,6,50,56
8/19/12 23:00,3,0,0,2,25.42,29.545,73,0,7,39,46
9/18/12 0:00,3,0,1,3,24.6,25.76,94,16.9979,2,11,13
9/18/12 1:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5
9/18/12 2:00,3,0,1,3,24.6,25.76,94,12.998,0,4,4
9/18/12 3:00,3,0,1,2,25.42,27.275,94,19.0012,0,6,6
9/18/12 4:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7
9/18/12 5:00,3,0,1,2,26.24,28.79,89,22.0028,3,45,48
9/18/12 6:00,3,0,1,2,26.24,28.79,89,22.0028,4,163,167
9/18/12 7:00,3,0,1,2,26.24,28.79,89,30.0026,13,343,356
9/18/12 8:00,3,0,1,2,27.06,30.305,83,36.9974,32,640,672
9/18/12 9:00,3,0,1,2,27.06,30.305,83,39.0007,27,266,293
9/18/12 10:00,3,0,1,3,27.88,31.82,79,43.0006,30,130,160
9/18/12 11:00,3,0,1,2,27.88,31.82,79,43.0006,36,115,151
9/18/12 12:00,3,0,1,3,27.88,31.82,83,30.0026,16,72,88
9/18/12 13:00,3,0,1,2,28.7,33.335,74,39.0007,17,97,114
9/18/12 14:00,3,0,1,3,24.6,25.76,94,31.0009,27,116,143
9/18/12 15:00,3,0,1,3,24.6,27.275,88,16.9979,1,35,36
9/18/12 16:00,3,0,1,3,24.6,27.275,88,19.9995,19,122,141
9/18/12 17:00,3,0,1,3,24.6,27.275,88,12.998,36,302,338
9/18/12 18:00,3,0,1,2,24.6,27.275,88,11.0014,19,262,281
9/18/12 19:00,3,0,1,2,24.6,27.275,88,19.9995,22,302,324
9/18/12 20:00,3,0,1,2,24.6,27.275,88,12.998,19,271,290
9/18/12 21:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207
9/18/12 22:00,3,0,1,3,23.78,27.275,83,31.0009,14,137,151
9/18/12 23:00,3,0,1,2,22.96,26.515,83,15.0013,11,67,78
9/19/12 0:00,3,0,1,2,22.96,26.515,68,19.0012,3,23,26
9/19/12 1:00,3,0,1,2,22.14,25.76,68,16.9979,0,12,12
9/19/12 2:00,3,0,1,2,22.14,25.76,64,22.0028,0,3,3
9/19/12 3:00,3,0,1,2,21.32,25,63,16.9979,1,4,5
9/19/12 4:00,3,0,1,2,21.32,25,68,23.9994,0,10,10
9/19/12 5:00,3,0,1,2,21.32,25,68,19.0012,2,54,56
9/19/12 6:00,3,0,1,1,21.32,25,63,16.9979,6,166,172
9/19/12 7:00,3,0,1,1,21.32,25,63,15.0013,16,529,545
9/19/12 8:00,3,0,1,1,21.32,25,59,15.0013,39,758,797
9/19/12 9:00,3,0,1,1,22.14,25.76,60,16.9979,26,336,362
9/19/12 10:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192
9/19/12 11:00,3,0,1,1,24.6,31.06,43,16.9979,44,203,247
9/19/12 12:00,3,0,1,1,24.6,31.06,43,16.9979,53,260,313
9/19/12 13:00,3,0,1,1,24.6,31.06,40,16.9979,55,234,289
9/19/12 14:00,3,0,1,1,25.42,31.06,38,16.9979,59,227,286
9/19/12 15:00,3,0,1,1,25.42,31.06,35,0,57,254,311
9/19/12 16:00,3,0,1,1,25.42,31.06,35,0,69,397,466
9/19/12 17:00,3,0,1,1,24.6,31.06,38,15.0013,74,812,886
9/19/12 18:00,3,0,1,1,23.78,27.275,40,19.0012,85,807,892
9/19/12 19:00,3,0,1,1,22.96,26.515,43,15.0013,72,539,611
9/19/12 20:00,3,0,1,1,21.32,25,48,11.0014,31,378,409
9/19/12 21:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349
9/19/12 22:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229
9/19/12 23:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123
10/18/12 0:00,4,0,1,1,18.86,22.725,88,12.998,4,53,57
10/18/12 1:00,4,0,1,1,18.86,22.725,82,15.0013,0,14,14
10/18/12 2:00,4,0,1,1,18.86,22.725,82,12.998,1,13,14
10/18/12 3:00,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
10/18/12 4:00,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
10/18/12 5:00,4,0,1,1,18.04,21.97,82,15.0013,1,41,42
10/18/12 6:00,4,0,1,1,18.04,21.97,88,19.9995,3,150,153
10/18/12 7:00,4,0,1,1,18.04,21.97,88,16.9979,20,488,508
10/18/12 8:00,4,0,1,1,18.86,22.725,82,16.9979,31,803,834
10/18/12 9:00,4,0,1,2,20.5,24.24,77,11.0014,41,346,387
10/18/12 10:00,4,0,1,2,21.32,25,68,15.0013,60,158,218
10/18/12 11:00,4,0,1,2,22.96,26.515,56,15.0013,79,189,268
10/18/12 12:00,4,0,1,2,24.6,31.06,53,16.9979,93,284,377
10/18/12 13:00,4,0,1,1,25.42,31.06,53,23.9994,96,236,332
10/18/12 14:00,4,0,1,2,25.42,31.06,50,19.9995,94,191,285
10/18/12 15:00,4,0,1,2,24.6,30.305,60,12.998,69,284,353
10/18/12 16:00,4,0,1,1,24.6,31.06,56,19.0012,94,356,450
10/18/12 17:00,4,0,1,2,23.78,27.275,64,22.0028,102,788,890
10/18/12 18:00,4,0,1,2,22.96,26.515,64,22.0028,68,720,788
10/18/12 19:00,4,0,1,2,22.96,26.515,68,19.9995,42,471,513
10/18/12 20:00,4,0,1,2,22.96,26.515,68,16.9979,39,348,387
10/18/12 21:00,4,0,1,2,22.14,25.76,77,12.998,38,245,283
10/18/12 22:00,4,0,1,2,22.14,25.76,83,12.998,27,202,229
10/18/12 23:00,4,0,1,2,22.14,25.76,83,0,6,111,117
10/19/12 0:00,4,0,1,2,22.96,26.515,83,7.0015,5,51,56
10/19/12 1:00,4,0,1,3,22.14,25.76,88,0,4,12,16
10/19/12 2:00,4,0,1,2,22.14,25.76,88,0,1,9,10
10/19/12 3:00,4,0,1,2,22.96,26.515,83,0,0,5,5
10/19/12 4:00,4,0,1,2,22.96,26.515,83,0,1,5,6
10/19/12 5:00,4,0,1,2,22.14,25.76,88,0,1,35,36
10/19/12 6:00,4,0,1,3,22.14,25.76,94,11.0014,5,126,131
10/19/12 7:00,4,0,1,3,22.14,25.76,94,0,5,149,154
10/19/12 8:00,4,0,1,2,22.14,25.76,94,7.0015,20,447,467
10/19/12 9:00,4,0,1,2,22.14,25.76,94,7.0015,26,363,389
10/19/12 10:00,4,0,1,2,23.78,27.275,88,12.998,26,198,224
10/19/12 11:00,4,0,1,1,24.6,28.03,83,12.998,41,211,252
10/19/12 12:00,4,0,1,1,26.24,30.305,69,15.0013,74,258,332
10/19/12 13:00,4,0,1,1,25.42,29.545,73,15.0013,87,288,375
10/19/12 14:00,4,0,1,1,27.06,31.06,61,16.9979,88,277,365
10/19/12 15:00,4,0,1,1,26.24,30.305,65,19.9995,93,302,395
10/19/12 16:00,4,0,1,3,25.42,30.305,69,23.9994,131,434,565
10/19/12 17:00,4,0,1,3,25.42,30.305,69,23.9994,48,377,425
10/19/12 18:00,4,0,1,1,22.96,26.515,83,7.0015,21,212,233
10/19/12 19:00,4,0,1,1,22.14,25.76,88,11.0014,19,213,232
10/19/12 20:00,4,0,1,1,21.32,25,77,12.998,13,216,229
10/19/12 21:00,4,0,1,1,20.5,24.24,77,0,17,189,206
10/19/12 22:00,4,0,1,1,20.5,24.24,77,6.0032,14,176,190
10/19/12 23:00,4,0,1,1,18.86,22.725,88,7.0015,13,118,131
11/18/12 0:00,4,0,0,2,12.3,15.15,70,11.0014,11,118,129
11/18/12 1:00,4,0,0,1,12.3,14.395,70,12.998,14,81,95
11/18/12 2:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73
11/18/12 3:00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46
11/18/12 4:00,4,0,0,2,12.3,14.395,81,12.998,4,8,12
11/18/12 5:00,4,0,0,1,11.48,14.395,81,8.9981,5,7,12
11/18/12 6:00,4,0,0,1,11.48,13.635,81,11.0014,2,13,15
11/18/12 7:00,4,0,0,1,11.48,13.635,81,12.998,3,39,42
11/18/12 8:00,4,0,0,1,12.3,14.395,75,16.9979,19,100,119
11/18/12 9:00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204
11/18/12 10:00,4,0,0,1,13.94,15.15,66,19.9995,79,250,329
11/18/12 11:00,4,0,0,1,15.58,19.695,62,19.0012,92,267,359
11/18/12 12:00,4,0,0,1,16.4,20.455,62,19.0012,101,341,442
11/18/12 13:00,4,0,0,1,16.4,20.455,62,22.0028,113,334,447
11/18/12 14:00,4,0,0,1,16.4,20.455,62,19.9995,125,303,428
11/18/12 15:00,4,0,0,1,17.22,21.21,54,19.0012,89,318,407
11/18/12 16:00,4,0,0,2,16.4,20.455,62,22.0028,59,313,372
11/18/12 17:00,4,0,0,2,15.58,19.695,66,16.9979,48,232,280
11/18/12 18:00,4,0,0,1,14.76,17.425,66,15.0013,36,240,276
11/18/12 19:00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210
11/18/12 20:00,4,0,0,1,14.76,17.425,66,11.0014,9,120,129
11/18/12 21:00,4,0,0,1,14.76,16.665,66,16.9979,17,93,110
11/18/12 22:00,4,0,0,2,14.76,16.665,66,16.9979,8,66,74
11/18/12 23:00,4,0,0,1,14.76,17.425,66,15.0013,6,53,59
11/19/12 0:00,4,0,1,1,14.76,17.425,66,15.0013,5,22,27
11/19/12 1:00,4,0,1,2,14.76,17.425,66,15.0013,0,19,19
11/19/12 2:00,4,0,1,2,14.76,16.665,66,16.9979,0,5,5
11/19/12 3:00,4,0,1,2,14.76,17.425,66,15.0013,0,2,2
11/19/12 4:00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12
11/19/12 5:00,4,0,1,2,14.76,17.425,66,15.0013,1,38,39
11/19/12 6:00,4,0,1,2,14.76,16.665,66,16.9979,3,128,131
11/19/12 7:00,4,0,1,2,14.76,16.665,66,19.9995,5,381,386
11/19/12 8:00,4,0,1,2,14.76,16.665,66,19.9995,13,650,663
11/19/12 9:00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278
11/19/12 10:00,4,0,1,2,14.76,16.665,66,16.9979,33,106,139
11/19/12 11:00,4,0,1,2,15.58,19.695,66,16.9979,33,164,197
11/19/12 12:00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242
11/19/12 13:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
11/19/12 14:00,4,0,1,1,18.04,21.97,54,16.9979,47,170,217
11/19/12 15:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257
11/19/12 16:00,4,0,1,1,17.22,21.21,58,16.9979,55,325,380
11/19/12 17:00,4,0,1,2,17.22,21.21,58,12.998,33,586,619
11/19/12 18:00,4,0,1,2,16.4,20.455,58,16.9979,21,559,580
11/19/12 19:00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406
11/19/12 20:00,4,0,1,2,15.58,19.695,62,16.9979,7,252,259
11/19/12 21:00,4,0,1,2,15.58,19.695,54,15.0013,15,188,203
11/19/12 22:00,4,0,1,1,13.94,17.425,66,7.0015,7,106,113
11/19/12 23:00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74
